madrid 4 1 25 4209 11395.0
madrid 4 1 25 6237 0
madrid 4 1 25 1312 33960.0
madrid 4 1 25 6504 13865.0
madrid 4 1 25 1754 0
madrid 4 1 25 8607 0
madrid 4 1 25 7811 0
madrid 4 1 25 7057 0
madrid 4 1 25 6437 0
madrid 4 1 25 6585 14419.75
madrid 4 1 25 7904 0
madrid 4 1 25 2477 67143.5
madrid 4 1 25 3582 14850.0
madrid 4 1 25 2243 0
madrid 4 1 25 8650 0
madrid 4 1 25 3111 10347.25
madrid 4 1 25 1062 15232.0
madrid 4 1 25 559 0
madrid 4 1 25 5686 359.75
madrid 4 1 25 8339 0
madrid 4 1 25 3748 69523.75
madrid 4 1 25 7015 0
madrid 4 1 25 5029 0
madrid 4 1 25 301 0
madrid 4 1 25 7996 0
madrid 4 1 25 7778 0
madrid 4 1 25 4680 0
madrid 4 1 25 2883 0
madrid 4 1 25 5674 0
madrid 4 1 25 7083 0
madrid 4 1 25 954 0
madrid 4 1 25 3176 0
madrid 4 1 25 6813 22084.0
madrid 4 1 25 6097 0
madrid 4 1 25 2660 0
madrid 4 1 25 1315 51176.0
madrid 4 1 25 3639 56661.0
madrid 4 1 25 2322 0
madrid 4 1 25 6489 0
madrid 4 1 25 3782 0
madrid 4 1 25 6060 0
madrid 4 1 25 7598 0
madrid 4 1 25 4703 9488.0
madrid 4 1 25 1682 73146.5
madrid 4 1 25 7036 0
madrid 4 1 25 8739 0
madrid 4 1 25 2434 28690.0
madrid 4 1 25 3844 0
madrid 4 1 25 3533 0
madrid 4 1 25 457 0
madrid 4 1 25 6643 13366.0
madrid 4 1 25 4386 7371.0
madrid 4 1 25 5014 50667.0
madrid 4 1 25 5039 79967.25
madrid 4 1 25 6193 3915.0
madrid 4 1 25 6140 0
madrid 4 1 25 2930 0
madrid 4 1 25 6534 0
madrid 4 1 25 8057 0
madrid 4 1 25 8792 19553.0
madrid 4 1 25 3657 25472.0
madrid 4 1 25 1182 0
madrid 4 1 25 3400 5661.0
madrid 4 1 25 2595 9719.25
madrid 4 1 25 342 3735.0
madrid 4 1 25 8150 9420.25
madrid 4 1 25 1278 0
madrid 4 1 25 2053 0
madrid 4 1 25 5560 10407.0
madrid 4 1 25 3601 0
madrid 4 1 25 4080 0
madrid 4 1 25 3831 27545.0
madrid 4 1 25 5147 0
madrid 4 1 25 5854 0
madrid 4 1 25 8361 34514.0
madrid 4 1 25 7180 0
madrid 4 1 25 3720 22235.0
madrid 4 1 25 7406 0
madrid 4 1 25 6933 49395.25
madrid 4 1 25 3156 0
madrid 4 1 25 798 41990.0
madrid 4 1 25 3421 0
madrid 4 1 25 8724 8121.0
madrid 4 1 25 2007 49897.0
madrid 4 1 25 8725 18387.0
madrid 4 1 25 7965 54067.25
madrid 4 1 25 3519 0
madrid 4 1 25 8927 70416.0
madrid 4 1 25 5853 0
madrid 4 1 25 8087 0
madrid 4 1 25 8461 23781.0
madrid 4 1 25 2590 0
madrid 4 1 25 5800 0
madrid 4 1 25 8193 3400.0
madrid 4 1 25 8332 12225.0
madrid 4 1 25 1954 0
madrid 4 1 25 1436 0
madrid 4 1 25 6532 0
madrid 4 1 25 8975 24959.0
madrid 4 1 25 238 47206.5
madrid 4 1 25 6681 0
madrid 4 1 25 1876 21806.0
madrid 4 1 25 8349 0
madrid 4 1 25 3318 59512.75
madrid 4 1 25 4238 0
madrid 4 1 25 7349 0
madrid 4 1 25 7011 5050.0
madrid 4 1 25 6291 3652.25
madrid 4 1 25 370 0
madrid 4 1 25 8913 18241.0
madrid 4 1 25 5307 0
madrid 4 1 25 5809 9992.25
madrid 4 1 25 5176 14031.25
madrid 4 1 25 4366 5827.0
madrid 4 1 25 4310 0
madrid 4 1 25 8454 0
madrid 4 1 25 6909 0
madrid 4 1 25 6796 1229.0
madrid 4 1 25 2875 0
madrid 4 1 25 6826 0
madrid 4 1 25 5580 0
madrid 4 1 25 3989 0
madrid 4 1 25 5463 0
madrid 4 1 25 1559 1837.0
madrid 4 1 25 921 0
madrid 4 1 25 6949 0
madrid 4 1 25 445 15909.5
madrid 4 1 25 8022 2505.0
madrid 4 1 25 6460 0
madrid 4 1 25 6862 20170.0
madrid 4 1 25 7989 0
madrid 4 1 25 1152 0
madrid 4 1 25 7380 19986.5
madrid 4 1 25 7975 0
madrid 4 1 25 3000 0
madrid 4 1 25 4710 0
madrid 4 1 25 7769 0
madrid 4 1 25 3563 0
madrid 4 1 25 2326 0
madrid 4 1 25 7056 0
madrid 4 1 25 4816 1522.0
madrid 4 1 25 1411 0
madrid 4 1 25 990 0
madrid 4 1 25 973 11427.0
madrid 4 1 25 6713 0
madrid 4 1 25 3637 42028.0
madrid 4 1 25 1076 0
madrid 4 1 25 3276 0
madrid 4 1 25 1141 0
madrid 4 1 25 8653 0
madrid 4 1 25 3949 0
madrid 4 1 25 5544 0
madrid 4 1 25 8458 0
madrid 4 1 25 1666 0
madrid 4 1 25 2704 2004.0
madrid 4 1 25 5881 0
madrid 4 1 25 7490 0
madrid 4 1 25 3175 0
madrid 4 1 25 3336 0
madrid 4 1 25 6180 0
madrid 4 1 25 106 29733.75
madrid 4 1 25 5254 0
madrid 4 1 25 7217 0
madrid 4 1 25 3874 0
madrid 4 1 25 762 0
madrid 4 1 25 3532 0
madrid 4 1 25 8227 33492.0
madrid 4 1 25 1581 0
madrid 4 1 25 2108 0
madrid 4 1 25 5851 0
madrid 4 1 25 1529 0
madrid 4 1 25 943 0
madrid 4 1 25 597 16086.0
madrid 4 1 25 5830 0
madrid 4 1 25 7801 0
madrid 4 1 25 3480 0
madrid 4 1 25 7831 0
madrid 4 1 25 2252 18249.0
madrid 4 1 25 3404 0
madrid 4 1 25 7968 0
madrid 4 1 25 861 0
madrid 4 1 25 195 42738.25
madrid 4 1 25 6337 0
madrid 4 1 25 6301 0
madrid 4 1 25 7766 0
madrid 4 1 25 2258 38895.0
madrid 4 1 25 434 0
madrid 4 1 25 5742 15117.75
madrid 4 1 25 8437 0
madrid 4 1 25 3204 71153.0
madrid 4 1 25 2345 0
madrid 4 1 25 4496 0
madrid 4 1 25 3492 7680.0
madrid 4 1 25 7019 29848.0
madrid 4 1 25 6659 0
madrid 4 1 25 7453 0
madrid 4 1 25 3153 0
madrid 4 1 25 899 0
madrid 4 1 25 7395 5537.0
madrid 4 1 25 4916 5305.0
madrid 4 1 25 7585 14756.75
madrid 4 1 25 2727 0
madrid 4 1 25 3097 6471.0
madrid 4 1 25 621 33249.0
madrid 4 1 25 7511 0
madrid 4 1 25 1636 0
madrid 4 1 25 57 0
madrid 4 1 25 4844 55923.0
madrid 4 1 25 4100 39027.0
madrid 4 1 25 1857 24732.25
madrid 4 1 25 1053 40089.0
madrid 4 1 25 623 41588.0
madrid 4 1 25 3162 20396.5
madrid 4 1 25 6669 0
madrid 4 1 25 1528 26877.0
madrid 4 1 25 6411 3332.0
madrid 4 1 25 3567 0
madrid 4 1 25 3168 0
madrid 4 1 25 545 59080.0
madrid 4 1 25 6321 0
madrid 4 1 25 466 0
madrid 4 1 25 6071 60975.5
madrid 4 1 25 358 9637.75
madrid 4 1 25 8550 0
madrid 4 1 25 5243 0
madrid 4 1 25 6948 0
madrid 4 1 25 1739 30054.75
madrid 4 1 25 5908 43404.0
madrid 4 1 25 608 0
madrid 4 1 25 1295 0
madrid 4 1 25 8598 0
madrid 4 1 25 8651 0
madrid 4 1 25 2797 0
madrid 4 1 25 4167 0
madrid 4 1 25 6392 0
madrid 4 1 25 7961 4524.0
madrid 4 1 25 772 13434.0
madrid 4 1 25 8152 0
madrid 4 1 25 892 0
madrid 4 1 25 5539 0
madrid 4 1 25 1613 0
madrid 4 1 25 680 8595.0
madrid 4 1 25 5906 42030.0
madrid 4 1 25 3915 11632.0
madrid 4 1 25 5756 1293.25
madrid 4 1 25 395 8481.0
madrid 4 1 25 7637 0
madrid 4 1 25 689 0
madrid 4 1 25 3934 0
madrid 4 1 25 4064 36362.0
madrid 4 1 25 6794 0
madrid 4 1 25 386 0
madrid 4 1 25 6129 0
madrid 4 1 25 1457 0
madrid 4 1 25 6165 3414.5
madrid 4 1 25 5909 37061.0
madrid 4 1 25 7110 7320.0
madrid 4 1 25 8223 28275.0
madrid 4 1 25 497 0
madrid 4 1 25 4554 0
madrid 4 1 25 5718 0
madrid 4 1 25 7157 22370.0
madrid 4 1 25 3222 0
madrid 4 1 25 3616 0
madrid 4 1 25 6455 1780.0
madrid 4 1 25 5481 0
madrid 4 1 25 4355 28681.0
madrid 4 1 25 1200 12566.0
madrid 4 1 25 8836 0
madrid 4 1 25 8124 0
madrid 4 1 25 1879 0
madrid 4 1 25 8943 0
madrid 4 1 25 7774 0
madrid 4 1 25 2393 0
madrid 4 1 25 6186 0
madrid 4 1 25 8017 16420.75
madrid 4 1 25 4814 0
madrid 4 1 25 5900 32978.0
madrid 4 1 25 2524 6793.0
madrid 4 1 25 3115 25966.0
madrid 4 1 25 5983 0
madrid 4 1 25 7438 0
madrid 4 1 25 6024 0
madrid 4 1 25 6003 14697.0
madrid 4 1 25 8957 1279.7407407407406
madrid 4 1 25 3008 7741.0
madrid 4 1 25 4782 53971.25
madrid 4 1 25 6650 34546.0
madrid 4 1 25 1835 61600.0
madrid 4 1 25 2394 0
madrid 4 1 25 5109 0
madrid 4 1 25 2639 0
madrid 4 1 25 7347 0
madrid 4 1 25 3163 52342.75
madrid 4 1 25 7202 0
madrid 4 1 25 2066 0
madrid 4 1 25 8393 22131.0
madrid 4 1 25 520 0
madrid 4 1 25 5576 0
madrid 4 1 25 5112 0
madrid 4 1 25 282 0
madrid 4 1 25 5616 47683.0
madrid 4 1 25 8295 0
madrid 4 1 25 213 0
madrid 4 1 25 6946 0
madrid 4 1 25 584 8269.0
madrid 4 1 25 2641 0
madrid 4 1 25 7710 3784.0
madrid 4 1 25 8457 52356.0
madrid 4 1 25 8556 5664.0
madrid 4 1 25 1695 2560.0
madrid 4 1 25 1149 0
madrid 4 1 25 4143 14936.25
madrid 4 1 25 6083 0
madrid 4 1 25 7807 64614.0
madrid 4 1 25 1853 0
madrid 4 1 25 9006 0
madrid 4 1 25 1891 0
madrid 4 1 25 3756 0
madrid 4 1 25 5857 0
madrid 4 1 25 1943 46947.0
madrid 4 1 25 6610 0
madrid 4 1 25 8034 0
madrid 4 1 25 6465 11307.5
madrid 4 1 25 7408 0
madrid 4 1 25 8529 13302.75
madrid 4 1 25 928 0
madrid 4 1 25 3117 35945.0
madrid 4 1 25 2890 20436.0
madrid 4 1 25 3479 0
madrid 4 1 25 2186 0
madrid 4 1 25 4623 0
madrid 4 1 25 1538 0
madrid 4 1 25 7956 2596.0
madrid 4 1 25 6522 0
madrid 4 1 25 208 0
madrid 4 1 25 8308 6880.0
madrid 4 1 25 5257 953.5
madrid 4 1 25 3926 0
madrid 4 1 25 7932 39853.0
madrid 4 1 25 6717 0
madrid 4 1 25 7673 27715.0
madrid 4 1 25 1298 0
madrid 4 1 25 7985 0
madrid 4 1 25 6676 31009.0
madrid 4 1 25 7205 43834.0
madrid 4 1 25 6644 9229.0
madrid 4 1 25 8764 0
madrid 4 1 25 5951 13923.25
madrid 4 1 25 5984 60393.25
madrid 4 1 25 6690 26755.0
madrid 4 1 25 4319 22953.0
madrid 4 1 25 5673 0
madrid 4 1 25 1829 0
madrid 4 1 25 3622 0
madrid 4 1 25 2781 0
madrid 4 1 25 7644 0
madrid 4 1 25 6519 0
madrid 4 1 25 2365 4749.75
madrid 4 1 25 5523 13215.0
madrid 4 1 25 7991 4424.0
madrid 4 1 25 2410 0
madrid 4 1 25 6521 0
madrid 4 1 25 5450 0
madrid 4 1 25 4669 0
madrid 4 1 25 6029 0
madrid 4 1 25 5377 7050.0
madrid 4 1 25 8257 0
madrid 4 1 25 90 0
madrid 4 1 25 3329 0
madrid 4 1 25 2473 37049.0
madrid 4 1 25 7069 17101.0
madrid 4 1 25 7935 0
madrid 4 1 25 2728 0
madrid 4 1 25 1189 16933.0
madrid 4 1 25 7200 0
madrid 4 1 25 1756 0
madrid 4 1 25 8926 67797.0
madrid 4 1 25 8470 0
madrid 4 1 25 257 0
madrid 4 1 25 8997 0
madrid 4 1 25 619 26744.5
madrid 4 1 25 7999 0
madrid 4 1 25 1385 0
madrid 4 1 25 1935 0
madrid 4 1 25 5358 16229.0
madrid 4 1 25 8520 0
madrid 4 1 25 4524 18604.0
madrid 4 1 25 1811 0
madrid 4 1 25 1746 0
madrid 4 1 25 3730 0
madrid 4 1 25 4973 0
madrid 4 1 25 7908 0
madrid 4 1 25 4569 1506.0
madrid 4 1 25 13 9170.0
madrid 4 1 25 7040 0
madrid 4 1 25 6324 3092.0
madrid 4 1 25 5793 0
madrid 4 1 25 4360 0
madrid 4 1 25 4241 57723.0
madrid 4 1 25 1775 18375.0
madrid 4 1 25 8475 28535.25
madrid 4 1 25 5653 0
madrid 4 1 25 4551 0
madrid 4 1 25 1157 0
madrid 4 1 25 7970 0
madrid 4 1 25 2037 0
madrid 4 1 25 5101 39334.0
madrid 4 1 25 2378 12806.0
madrid 4 1 25 8702 13917.296296296296
madrid 4 1 25 2089 0
madrid 4 1 25 4256 0
madrid 4 1 25 6002 14697.0
madrid 4 1 25 4441 40829.0
madrid 4 1 25 4951 40735.25
madrid 4 1 25 1302 769.5
madrid 4 1 25 8042 0
madrid 4 1 25 3537 748.0
madrid 4 1 25 2529 0
madrid 4 1 25 444 11864.25
madrid 4 1 25 2100 0
madrid 4 1 25 5161 0
madrid 4 1 25 7092 0
madrid 4 1 25 662 0
madrid 4 1 25 2428 37573.0
madrid 4 1 25 5220 5784.0
madrid 4 1 25 537 43187.0
madrid 4 1 25 4265 91691.5
madrid 4 1 25 1848 0
madrid 4 1 25 8026 72513.0
madrid 4 1 25 3743 0
madrid 4 1 25 7514 0
madrid 4 1 25 2263 0
madrid 4 1 25 6219 29908.0
madrid 4 1 25 136 0
madrid 4 1 25 6459 0
madrid 4 1 25 7173 0
madrid 4 1 25 8312 66866.0
madrid 4 1 25 5131 0
madrid 4 1 25 7137 0
madrid 4 1 25 3148 75923.5
madrid 4 1 25 5767 0
madrid 4 1 25 3653 0
madrid 4 1 25 243 0
madrid 4 1 25 3279 1178.5
madrid 4 1 25 7850 0
madrid 4 1 25 6938 0
madrid 4 1 25 4568 0
madrid 4 1 25 2990 0
madrid 4 1 25 2583 0
madrid 4 1 25 5089 7504.25
madrid 4 1 25 7767 0
madrid 4 1 25 3158 0
madrid 4 1 25 6910 0
madrid 4 1 25 5201 0
madrid 4 1 25 214 0
madrid 4 1 25 753 35435.0
madrid 4 1 25 8595 0
madrid 4 1 25 5485 0
madrid 4 1 25 2220 0
madrid 4 1 25 7035 0
madrid 4 1 25 120 0
madrid 4 1 25 957 808.0
madrid 4 1 25 8177 0
madrid 4 1 25 7240 16597.0
madrid 4 1 25 1019 0
madrid 4 1 25 4461 0
madrid 4 1 25 416 0
madrid 4 1 25 2580 7964.0
madrid 4 1 25 2689 0
madrid 4 1 25 2105 0
madrid 4 1 25 4368 5827.0
madrid 4 1 25 5655 15284.25
madrid 4 1 25 2384 0
madrid 4 1 25 2012 0
madrid 4 1 25 7878 75395.0
madrid 4 1 25 8008 0
madrid 4 1 25 2867 0
madrid 4 1 25 2944 33544.0
madrid 4 1 25 3399 3774.0
madrid 4 1 25 5281 0
madrid 4 1 25 78 0
madrid 4 1 25 7077 0
madrid 4 1 25 4449 0
madrid 4 1 25 3121 64356.0
madrid 4 1 25 7947 0
madrid 4 1 25 7926 5560.0
madrid 4 1 25 1395 22515.5
madrid 4 1 25 2681 8800.25
madrid 4 1 25 1014 0
madrid 4 1 25 4676 0
madrid 4 1 25 5279 0
madrid 4 1 25 787 3141.75
madrid 4 1 25 1720 0
madrid 4 1 25 8768 0
madrid 4 1 25 3356 0
madrid 4 1 25 2277 0
madrid 4 1 25 6072 55255.75
madrid 4 1 25 3985 0
madrid 4 1 25 7286 0
melbourne 4 1 25 3975 10279.0
melbourne 4 1 25 61 0
melbourne 4 1 25 4104 0
melbourne 4 1 25 6308 0
melbourne 4 1 25 6319 0
melbourne 4 1 25 8743 8980.0
melbourne 4 1 25 2036 6316.5
melbourne 4 1 25 8910 2144.0
melbourne 4 1 25 6929 10034.0
melbourne 4 1 25 6114 612.0
melbourne 4 1 25 4741 3716.0
melbourne 4 1 25 4197 782.0
melbourne 4 1 25 3187 354.0
melbourne 4 1 25 2451 0
melbourne 4 1 25 3231 9644.0
melbourne 4 1 25 5478 6325.0
melbourne 4 1 25 1847 0
melbourne 4 1 25 7017 8766.0
melbourne 4 1 25 2638 4271.25
melbourne 4 1 25 224 11420.0
melbourne 4 1 25 8249 0
melbourne 4 1 25 6156 9315.0
melbourne 4 1 25 4051 2790.0
melbourne 4 1 25 5955 1602.0
melbourne 4 1 25 3683 1040.0
melbourne 4 1 25 6029 1557.0
melbourne 4 1 25 3077 0
melbourne 4 1 25 6058 3393.0
melbourne 4 1 25 6021 0
melbourne 4 1 25 2387 0
melbourne 4 1 25 7594 0
melbourne 4 1 25 1079 7044.0
melbourne 4 1 25 4760 0
melbourne 4 1 25 5229 0
melbourne 4 1 25 947 0
melbourne 4 1 25 3969 2522.25
melbourne 4 1 25 1723 990.0
melbourne 4 1 25 7334 0
melbourne 4 1 25 5329 1588.0
melbourne 4 1 25 463 0
melbourne 4 1 25 4670 0
melbourne 4 1 25 5238 0
melbourne 4 1 25 1271 8000.5
melbourne 4 1 25 8023 0
melbourne 4 1 25 8071 0
melbourne 4 1 25 9025 0
melbourne 4 1 25 7674 0
melbourne 4 1 25 5747 588.0
melbourne 4 1 25 3799 4068.0
melbourne 4 1 25 2913 0
melbourne 4 1 25 5616 0
melbourne 4 1 25 6186 1846.0
melbourne 4 1 25 7388 0
melbourne 4 1 25 849 0
melbourne 4 1 25 8499 1482.0
melbourne 4 1 25 3818 0
melbourne 4 1 25 675 0
melbourne 4 1 25 5497 0
melbourne 4 1 25 4966 3555.0
melbourne 4 1 25 999 0
melbourne 4 1 25 2444 0
melbourne 4 1 25 4534 0
melbourne 4 1 25 8567 0
melbourne 4 1 25 3786 0
melbourne 4 1 25 3108 4957.0
melbourne 4 1 25 6034 4046.0
melbourne 4 1 25 3107 5657.0
melbourne 4 1 25 5539 0
melbourne 4 1 25 7107 0
melbourne 4 1 25 8498 910.0
melbourne 4 1 25 8842 0
melbourne 4 1 25 6677 0
melbourne 4 1 25 8357 6067.0
melbourne 4 1 25 6158 8361.0
melbourne 4 1 25 4510 0
melbourne 4 1 25 347 775.0
melbourne 4 1 25 7694 0
melbourne 4 1 25 470 6183.0
melbourne 4 1 25 1859 0
melbourne 4 1 25 5930 0
melbourne 4 1 25 6120 4002.0
melbourne 4 1 25 7156 0
melbourne 4 1 25 8264 1244.75
melbourne 4 1 25 5145 569.0
melbourne 4 1 25 2645 4858.0
melbourne 4 1 25 1113 0
melbourne 4 1 25 3680 0
melbourne 4 1 25 2598 513.0
melbourne 4 1 25 4400 2717.0
melbourne 4 1 25 5188 0
melbourne 4 1 25 7612 7274.0
melbourne 4 1 25 2955 0
melbourne 4 1 25 4329 0
melbourne 4 1 25 3089 0
melbourne 4 1 25 6791 390.0
melbourne 4 1 25 2796 3147.0
melbourne 4 1 25 7264 0
melbourne 4 1 25 2418 3248.25
melbourne 4 1 25 7830 472.0
melbourne 4 1 25 5056 0
melbourne 4 1 25 5154 0
melbourne 4 1 25 8560 457.0
melbourne 4 1 25 100 3760.75
melbourne 4 1 25 812 0
melbourne 4 1 25 2484 0
melbourne 4 1 25 6048 0
melbourne 4 1 25 6557 0
melbourne 4 1 25 530 4102.75
melbourne 4 1 25 2990 1260.0
melbourne 4 1 25 2149 11312.0
melbourne 4 1 25 1458 0
melbourne 4 1 25 8971 0
melbourne 4 1 25 4642 0
melbourne 4 1 25 5414 0
melbourne 4 1 25 8351 2166.25
melbourne 4 1 25 2345 7148.0
melbourne 4 1 25 5828 0
melbourne 4 1 25 1110 0
melbourne 4 1 25 5880 0
melbourne 4 1 25 5972 0
melbourne 4 1 25 7762 0
melbourne 4 1 25 6406 0
melbourne 4 1 25 1477 2562.0
melbourne 4 1 25 2093 0
melbourne 4 1 25 5897 461.0
melbourne 4 1 25 91 0
melbourne 4 1 25 6611 0
melbourne 4 1 25 4132 434.0
melbourne 4 1 25 3049 0
melbourne 4 1 25 8817 5892.0
melbourne 4 1 25 3914 0
melbourne 4 1 25 5449 0
melbourne 4 1 25 8528 4681.0
melbourne 4 1 25 3189 0
melbourne 4 1 25 3970 2296.0
melbourne 4 1 25 843 0
melbourne 4 1 25 1669 0
melbourne 4 1 25 7507 0
melbourne 4 1 25 1738 3231.0
melbourne 4 1 25 6902 8677.75
melbourne 4 1 25 7012 2643.0
melbourne 4 1 25 6191 750.0
melbourne 4 1 25 2480 2507.0
melbourne 4 1 25 108 6803.25
melbourne 4 1 25 5696 18605.0
melbourne 4 1 25 7233 0
melbourne 4 1 25 2122 9620.0
melbourne 4 1 25 4548 0
melbourne 4 1 25 1137 6918.0
melbourne 4 1 25 8184 2206.0
melbourne 4 1 25 796 14796.0
melbourne 4 1 25 1286 0
melbourne 4 1 25 5072 6346.0
melbourne 4 1 25 2592 5816.25
melbourne 4 1 25 6601 0
melbourne 4 1 25 5724 3546.0
melbourne 4 1 25 3493 1190.0
melbourne 4 1 25 3901 0
melbourne 4 1 25 2591 3134.0
melbourne 4 1 25 3055 1043.0
