cityname,i_o_length,prediction_horizon,grid_size,thresh,config_cx_sample_whole_data,CSR_MP_no_thresh_mean,CSR_MP_no_thresh_median,CSR_MP_count_y_exceeding_r_x,CSR_MP_sum_y_exceeding_r_x_max,CSR_MP_sum_y_exceeding_r_x_mean,CSR_MP_sum_exp_y_exceeding_r_x_mean,CSR_MP_no_thresh_frac_mean_2,CSR_MP_no_thresh_frac_mean_2_exp,CSR_MP_no_thresh_frac_sum,CSR_PM_no_thresh_mean,CSR_PM_no_thresh_median,CSR_PM_count_y_exceeding_r_x,CSR_PM_sum_y_exceeding_r_x_max,CSR_PM_sum_y_exceeding_r_x_mean,CSR_PM_sum_exp_y_exceeding_r_x_mean,CSR_PM_no_thresh_frac_mean_2,CSR_PM_no_thresh_frac_mean_2_exp,CSR_PM_no_thresh_frac_sum,CSR_NM_no_thresh_mean,CSR_NM_no_thresh_median,CSR_NM_count_y_exceeding_r_x,CSR_NM_sum_y_exceeding_r_x_max,CSR_NM_sum_y_exceeding_r_x_mean,CSR_NM_sum_exp_y_exceeding_r_x_mean,CSR_NM_no_thresh_frac_mean_2,CSR_NM_no_thresh_frac_mean_2_exp,CSR_NM_no_thresh_frac_sum,CSR_GB_no_thresh_mean,CSR_GB_no_thresh_median,CSR_GB_count_y_exceeding_r_x,CSR_GB_sum_y_exceeding_r_x_max,CSR_GB_sum_y_exceeding_r_x_mean,CSR_GB_sum_exp_y_exceeding_r_x_mean,CSR_GB_no_thresh_frac_mean_2,CSR_GB_no_thresh_frac_mean_2_exp,CSR_GB_no_thresh_frac_sum
london,4,1,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1113.3316989069547,1061.4193548387098,4.669,23505957.0,1324.448382041879,0.0032072602948869074,1.0670721926141282,0.3681372384090405,1.0197684128561102,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,2,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1104.5796453298112,1054.9516129032259,4.913666666666667,24039413.0,1292.4743599803066,0.00271570251452691,1.0707721117923765,0.369933392053514,1.0179620920705275,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,3,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1105.283368524237,1054.1209677419356,5.46,27245874.0,1284.0903796150058,0.0026369179449626827,1.083394821794017,0.3685713487865512,1.0263322619162396,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,4,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1110.447778355088,1063.483870967742,6.275,30738934.5,1279.7855215646655,0.0028516699243804748,1.0883531021278672,0.3682786446690023,1.0300490754772287,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,5,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1111.4439719816644,1060.758064516129,6.028666666666667,29398280.25,1271.4587949905213,0.0026653998685826647,1.091557973287865,0.36984043802448485,1.0285703129616475,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,6,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1107.6814309950757,1056.4596774193549,6.677,32016036.25,1250.7815092605497,0.0025411948549583377,1.1079464851168963,0.3681440325249611,1.0372620811876343,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,7,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1119.1538644370817,1064.1451612903227,6.855333333333333,33425887.25,1261.6996575963512,0.0028090455576654278,1.1266821846953805,0.3663876648266658,1.0495273792600233,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
london,4,8,55,100,3000,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,1118.2159604869469,1068.9435483870968,7.233333333333333,34720031.75,1229.8283688700374,0.002366623860687606,1.1234708851347543,0.36715746669002103,1.0472877621928132,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
