PM,5.2545,3.402,0.3855,0.23962499999999998,0,1.3687999999999998,0.1794,0,15.996775000000001,0.7522
PM,0,0,0,2.4805,0.1852,0.16245,0,0,0.5952,0.41169999999999995
PM,0.4558,0,0,1.5085000000000002,1.41885,4.0045,0,0,0,0
PM,0,18.666,0,9.773100000000001,10.7519,7.0048,28.816499999999998,8.3904,0,1.5226
PM,0,0,15.7933,0,4.229,5.109299999999999,2.5186000000000006,7.002800000000001,0,8.6472
PM,0,3.4888,4.645900000000001,0,0.3228,0,0,0,10.745299999999999,0
PM,0,51.957874999999994,0,0,0,5.6054,2.7924,0,0,15.086400000000001
PM,0,2.1839,0,5.124900000000001,0,14.7115,0,0,12.208724999999998,0
