epoch,CSR_GB_count,CSR_GB_sum,CSR_MP_count,CSR_MP_std,CSR_MP_sum,CSR_NM_count,CSR_NM_sum,CSR_PM_count,CSR_PM_std,CSR_PM_sum,loss,naive-model-mse,naive-model-non-zero,non_zero_mse,val_loss,val_non_zero_mse
0,-1,9999,9030,1722.5509407003608,754.666259544243,-1,0,9030,2727.9647103244247,1554.255980066445,439.9146728515625,1162.489823548442,3418.263788031236,1336.139404296875,753.2576904296875,2297.855224609375
1,-1,9999,9030,1634.9121348341391,700.2938722541991,-1,0,9030,2727.9647103244247,1554.255980066445,438.29766845703125,1161.5944067207067,3422.9013998598953,1327.765625,813.0003662109375,2566.332763671875
2,-1,9999,9030,1764.1134377449318,765.2267570307946,-1,0,9030,2727.9647103244247,1554.255980066445,446.1241149902344,1161.4871796837524,3419.9843439563588,1357.2469482421875,769.28369140625,2377.103759765625
3,-1,9999,9030,1843.7222328166795,886.8304929898229,-1,0,9030,2727.964710324425,1554.255980066445,438.56927490234375,1161.6144027830271,3419.235006866887,1330.53515625,753.94677734375,2269.316162109375
4,-1,9999,9030,1588.1194392088016,656.1779385719057,-1,0,9030,2727.964710324425,1554.255980066445,445.41754150390625,1163.0501122104465,3423.189057339867,1348.7332763671875,745.0151977539062,2272.5654296875
5,-1,9999,9030,1453.260325194436,516.0965641561751,-1,0,9030,2727.964710324425,1554.255980066445,446.83905029296875,1165.2839154034773,3424.111943828035,1354.46923828125,839.68896484375,2656.467041015625
6,-1,9999,9030,1622.8797270055697,648.242520261372,-1,0,9030,2727.964710324425,1554.255980066445,439.76177978515625,1162.392479171279,3421.8042564270695,1335.2021484375,772.5018920898438,2365.24609375
7,-1,9999,9030,1732.7806963474702,701.739371389111,-1,0,9030,2727.964710324425,1554.255980066445,437.02972412109375,1162.6799681066143,3422.193941701046,1324.7877197265625,773.0045166015625,2348.80126953125
8,-1,9999,9030,1484.3860791298127,530.7944349675711,-1,0,9030,2727.9647103244247,1554.255980066445,435.6505126953125,1163.1369798728037,3424.830270265069,1323.10107421875,802.6256713867188,2518.679931640625
9,-1,9999,9030,1750.5751276250983,726.87415769319,-1,0,9030,2727.9647103244247,1554.255980066445,432.4762878417969,1161.1447745720975,3417.973058315868,1312.155029296875,786.4065551757812,2425.692138671875
10,-1,9999,9030,1617.6718892581423,665.9540659005344,-1,0,9030,2727.964710324425,1554.255980066445,430.75750732421875,1163.9463908718635,3428.8809457783614,1305.938720703125,812.3013305664062,2548.40234375
11,-1,9999,9030,1827.6274771557178,813.8565677658466,-1,0,9030,2727.964710324425,1554.255980066445,433.4524841308594,1168.7130329200334,3435.731531077879,1321.5545654296875,785.3246459960938,2408.4482421875
12,-1,9999,9030,1795.7253012078243,782.897743165691,-1,0,9030,2727.9647103244247,1554.255980066445,436.16107177734375,1163.27630735148,3426.258618813603,1331.273681640625,779.336181640625,2412.46728515625
13,-1,9999,9030,1777.3611685200603,773.2194974160059,-1,0,9030,2727.9647103244247,1554.255980066445,439.9778137207031,1162.1002135558158,3423.7576969545235,1339.439697265625,772.7239379882812,2371.57421875
14,-1,9999,9030,1771.6689923383465,755.3675853648191,-1,0,9030,2727.9647103244247,1554.255980066445,438.6888427734375,1161.0697301915327,3415.6922148211806,1336.112060546875,821.5942993164062,2579.656494140625
15,-1,9999,9030,1851.4174680794501,853.4881257282672,-1,0,9030,2727.9647103244247,1554.255980066445,429.2550964355469,1165.6802331789722,3436.1993061906737,1306.1083984375,788.3843994140625,2438.506591796875
16,-1,9999,9030,1708.9987975877689,751.2723918579345,-1,0,9030,2727.9647103244247,1554.255980066445,441.67388916015625,1168.4805175109693,3435.680293421081,1339.69970703125,760.1776123046875,2262.673583984375
17,-1,9999,9030,1840.3598121781467,839.6265331130388,-1,0,9030,2727.9647103244247,1554.255980066445,439.2381896972656,1162.8918961657228,3416.38270687664,1339.4190673828125,793.9335327148438,2445.7568359375
18,-1,9999,9030,1850.6160569884355,832.445094347746,-1,0,9030,2727.9647103244247,1554.255980066445,435.2713317871094,1165.9661145655562,3429.3691725450926,1323.1197509765625,771.806396484375,2339.3564453125
19,-1,9999,9030,1713.935795980018,700.5442032042697,-1,0,9030,2727.9647103244247,1554.255980066445,432.8004150390625,1160.871917263308,3417.1283671847987,1318.5167236328125,760.4181518554688,2289.8955078125
20,-1,9999,9030,1542.8710307438412,613.3717276457371,-1,0,9030,2727.9647103244247,1554.255980066445,432.4214172363281,1164.5211370483369,3421.1878851386628,1317.2645263671875,760.5569458007812,2302.486572265625
21,-1,9999,9030,1682.4922767679086,707.9227897020273,-1,0,9030,2727.9647103244247,1554.255980066445,437.641845703125,1164.622815496779,3422.082895900237,1327.035888671875,771.722900390625,2353.56396484375
22,-1,9999,9030,1951.6778808608196,887.7215163509645,-1,0,9030,2727.9647103244247,1554.255980066445,432.4787902832031,1161.5500801825494,3421.3561125299493,1316.5660400390625,754.9828491210938,2264.505615234375
23,-1,9999,9030,1802.2685094382566,798.5219619939097,-1,0,9030,2727.964710324425,1554.255980066445,430.12359619140625,1163.0211247755226,3422.1391821658804,1308.6578369140625,753.9869995117188,2282.05908203125
24,-1,9999,9030,1742.1621982134886,739.0095477473697,-1,0,9030,2727.9647103244247,1554.255980066445,426.38702392578125,1162.019859559147,3421.5046114743186,1298.9561767578125,761.258056640625,2326.987548828125
25,-1,9999,9030,1771.145209566044,798.8856417693305,-1,0,9030,2727.9647103244247,1554.255980066445,425.0923767089844,1161.2533080983742,3421.556063523751,1297.6812744140625,766.8674926757812,2307.61328125
26,-1,9999,9030,1974.3128699077367,974.1844859313397,-1,0,9030,2727.9647103244247,1554.255980066445,427.5338439941406,1165.575708563532,3427.325122491946,1301.205322265625,766.1573486328125,2332.26953125
27,-1,9999,9030,1809.2842157824398,797.022512352031,-1,0,9030,2727.964710324425,1554.255980066445,429.39605712890625,1161.8678931744498,3423.6435600372274,1304.5374755859375,767.633056640625,2368.724609375
28,-1,9999,9030,2005.527906774652,1025.6983933556053,-1,0,9030,2727.9647103244247,1554.255980066445,433.1376647949219,1164.3965765914918,3429.557571654628,1322.05078125,774.069091796875,2334.739990234375
29,-1,9999,9030,1807.5448972403112,806.8542823264634,-1,0,9030,2727.964710324425,1554.255980066445,435.0556335449219,1163.304695976003,3426.3617281601682,1330.2672119140625,759.2750244140625,2327.993896484375
