epoch,CSR_GB_count,CSR_GB_sum,CSR_MP_count,CSR_MP_std,CSR_MP_sum,CSR_NM_count,CSR_NM_sum,CSR_PM_count,CSR_PM_std,CSR_PM_sum,loss,naive-model-mse,naive-model-non-zero,non_zero_mse,val_loss,val_non_zero_mse
10,-1,9999,9030,1469.500027541644,536.1681375446311,-1,0,9030,2727.9647103244247,1554.255980066445,497.42138671875,1161.5710618512508,3421.147372875425,1480.34521484375,723.9275512695312,2158.370361328125
11,-1,9999,9030,1390.715306015148,445.09747056317485,-1,0,9030,2727.964710324425,1554.255980066445,510.6773986816406,1168.0319944806545,3425.0198801935694,1528.469482421875,725.9903564453125,2187.40673828125
12,-1,9999,9030,1484.2655661713572,518.6397600982408,-1,0,9030,2727.9647103244247,1554.255980066445,505.93438720703125,1162.890926478751,3421.17199322066,1511.0904541015625,719.06689453125,2199.364013671875
13,-1,9999,9030,1571.994568766239,578.5508845091526,-1,0,9030,2727.9647103244247,1554.255980066445,504.6979064941406,1164.137270661875,3428.216074029371,1502.5400390625,785.4163818359375,2271.557373046875
14,-1,9999,9030,1357.956365089892,467.0207502732707,-1,0,9030,2727.964710324425,1554.255980066445,499.8893737792969,1162.2144402872768,3420.3544528620178,1492.4346923828125,725.8416748046875,2207.5771484375
15,-1,9999,9030,1589.6249196895776,576.1330000340147,-1,0,9030,2727.964710324425,1554.255980066445,498.763671875,1162.8986279417622,3421.771047927379,1482.60205078125,720.6011352539062,2205.552734375
16,-1,9999,9030,1443.9970374177876,483.2266710970258,-1,0,9030,2727.964710324425,1554.255980066445,500.4877014160156,1162.3435581677606,3420.2880474992594,1492.2315673828125,816.8043823242188,2620.315673828125
17,-1,9999,9030,1466.7256150323087,519.8925691898991,-1,0,9030,2727.964710324425,1554.255980066445,502.3849792480469,1163.6618974987778,3427.430230869152,1501.7542724609375,716.3565673828125,2142.837158203125
18,-1,9999,9030,1244.9223921337314,384.8185320540718,-1,0,9030,2727.9647103244247,1554.255980066445,505.0188903808594,1164.2475593020026,3431.349772750115,1509.935302734375,739.3815307617188,2299.16796875
19,-1,9999,9030,1520.6542660586097,516.155762754927,-1,0,9030,2727.9647103244247,1554.255980066445,497.3852233886719,1165.6049425833219,3434.453471363058,1480.931640625,791.5447387695312,2494.30859375
20,-1,9999,9030,1376.9981147099456,465.10973940053884,-1,0,9030,2727.964710324425,1554.255980066445,493.3583679199219,1161.8553848770985,3418.3022980705196,1469.6533203125,762.0585327148438,2363.143310546875
21,-1,9999,9030,1468.9869063125534,530.3804580728048,-1,0,9030,2727.964710324425,1554.255980066445,498.8231506347656,1165.660403076851,3427.505374528225,1491.4833984375,761.380126953125,2374.311279296875
22,-1,9999,9030,1320.0787074553696,447.2943571784947,-1,0,9030,2727.964710324425,1554.255980066445,488.47686767578125,1161.8902789487277,3415.4403749540993,1463.814208984375,812.556884765625,2595.23046875
23,-1,9999,9030,1302.7312058422106,430.2761348040925,-1,0,9030,2727.9647103244247,1554.255980066445,491.6626892089844,1165.7871522009775,3430.0970014258105,1466.177734375,723.218994140625,2158.557373046875
24,-1,9999,9030,1343.588311336889,434.71176654329133,-1,0,9030,2727.964710324425,1554.255980066445,494.4460144042969,1161.9980334543052,3420.7257555122997,1474.367431640625,734.4591674804688,2233.87548828125
25,-1,9999,9030,1254.8885697474777,413.4010966376015,-1,0,9030,2727.9647103244247,1554.255980066445,496.6355895996094,1163.2861507829525,3424.9174029990336,1480.197509765625,708.0940551757812,2176.022705078125
26,-1,9999,9030,1537.2283013242754,569.8786415294226,-1,0,9030,2727.964710324425,1554.255980066445,491.912353515625,1163.6977402673622,3428.1449851403877,1464.53173828125,719.2574462890625,2131.448974609375
27,-1,9999,9030,1449.7903584290098,542.4277930907732,-1,0,9030,2727.964710324425,1554.255980066445,484.4547119140625,1162.0678059703653,3418.971676634925,1443.8314208984375,763.8271484375,2231.47900390625
28,-1,9999,9030,1634.6093623984711,639.0277558572961,-1,0,9030,2727.9647103244247,1554.255980066445,486.9775085449219,1164.9352149032998,3428.0333954515645,1457.5804443359375,720.5881958007812,2146.571533203125
29,-1,9999,9030,1477.4073738821037,563.2208135165893,-1,0,9030,2727.964710324425,1554.255980066445,492.11749267578125,1162.0394194567227,3419.898730634814,1473.803955078125,753.7041015625,2314.89306640625
