epoch,CSR_GB_count,CSR_GB_sum,CSR_MP_count,CSR_MP_std,CSR_MP_sum,CSR_NM_count,CSR_NM_sum,CSR_PM_count,CSR_PM_std,CSR_PM_sum,loss,naive-model-mse,naive-model-non-zero,non_zero_mse,val_loss,val_non_zero_mse
16,-1,9999,9030,1569.1715767528426,575.0404877619952,-1,0,9030,2727.964710324425,1554.255980066445,457.74871826171875,1163.0554591876496,3418.6698981890445,1381.99853515625,741.344970703125,2271.005615234375
17,-1,9999,9030,1566.4857594747973,608.7745606438663,-1,0,9030,2727.9647103244247,1554.255980066445,454.4243469238281,1162.7304739105414,3423.2083848042694,1370.1854248046875,810.1887817382812,2551.52001953125
18,-1,9999,9030,1643.5489508845444,640.771984253624,-1,0,9030,2727.964710324425,1554.255980066445,468.0010070800781,1162.4916322920062,3421.8890675395123,1410.0797119140625,741.744873046875,2193.371337890625
19,-1,9999,9030,1706.9099135158056,722.6881979447168,-1,0,9030,2727.9647103244247,1554.255980066445,454.6478576660156,1164.9845177058573,3424.9970736775376,1368.1085205078125,774.212158203125,2398.7666015625
20,-1,9999,9030,1782.8043602682696,795.7701249491106,-1,0,9030,2727.9647103244247,1554.255980066445,456.20867919921875,1165.1842640865452,3424.824782614956,1378.8848876953125,794.7575073242188,2476.71630859375
21,-1,9999,9030,1562.0460128736058,601.2346111372724,-1,0,9030,2727.964710324425,1554.255980066445,449.2955322265625,1167.6230480433665,3429.9879576954536,1351.529541015625,757.447265625,2358.051513671875
22,-1,9999,9030,1583.4438627002116,643.5456021048896,-1,0,9030,2727.9647103244247,1554.255980066445,453.9549560546875,1163.0035194238967,3427.678558848594,1375.3314208984375,748.1992797851562,2255.944091796875
23,-1,9999,9030,1864.9176796388015,791.2847865141507,-1,0,9030,2727.9647103244247,1554.255980066445,455.5119934082031,1164.4777412111707,3416.4027730976813,1370.0665283203125,754.8349609375,2281.456787109375
24,-1,9999,9030,1818.5863740155146,797.1323977366667,-1,0,9030,2727.964710324425,1554.255980066445,459.48114013671875,1162.0900956467308,3421.6367135995724,1387.199951171875,782.86767578125,2415.075439453125
25,-1,9999,9030,1591.1253925393407,687.4066703719686,-1,0,9030,2727.9647103244247,1554.255980066445,451.6427001953125,1161.9466298558073,3417.5118997986847,1364.4739990234375,757.8352661132812,2279.19189453125
26,-1,9999,9030,1585.758660581161,633.5930178676828,-1,0,9030,2727.9647103244247,1554.255980066445,451.5820617675781,1163.2743463915454,3422.762230527332,1359.8397216796875,747.5431518554688,2234.889892578125
27,-1,9999,9030,1557.8556670076462,677.8186665742368,-1,0,9030,2727.9647103244247,1554.255980066445,456.61944580078125,1164.1028263711062,3425.117995421646,1382.29052734375,733.9913330078125,2217.115478515625
28,-1,9999,9030,1519.8884659835019,566.2660186924511,-1,0,9030,2727.9647103244247,1554.255980066445,450.50640869140625,1162.382757195879,3420.5245257151146,1357.6002197265625,790.2908325195312,2441.711669921875
29,-1,9999,9030,1564.9735488430774,661.123833107351,-1,0,9030,2727.9647103244247,1554.255980066445,446.12451171875,1162.1910600797437,3419.673716462372,1348.0960693359375,785.2612915039062,2409.283935546875
